t,x,y,z
301.0,28.864168,-7.9447517,-0.49837646
302.0,28.864292,-7.944293,-0.4983887
303.0,28.864416,-7.943834,-0.49840096
304.0,28.86454,-7.9433746,-0.49841323
305.0,28.864664,-7.9429154,-0.49842548
306.0,28.864786,-7.9424562,-0.49843773
307.0,28.86491,-7.941997,-0.49845
308.0,28.865034,-7.941538,-0.49846226
309.0,28.865158,-7.9410787,-0.4984745
310.0,28.86528,-7.9406195,-0.4984868
311.0,28.865404,-7.9401603,-0.49849904
312.0,28.865528,-7.939701,-0.49851128
313.0,28.865652,-7.9392424,-0.49852356
314.0,28.865774,-7.938783,-0.4985358
315.0,28.865898,-7.938324,-0.49854806
316.0,28.866022,-7.937865,-0.49856034
317.0,28.866146,-7.9374056,-0.4985726
318.0,28.866268,-7.9369464,-0.49858484
319.0,28.866392,-7.936487,-0.4985971
320.0,28.866516,-7.936028,-0.49860936
321.0,28.866638,-7.935569,-0.4986216
322.0,28.866762,-7.9351096,-0.49863386
323.0,28.866886,-7.9346504,-0.49864614
324.0,28.86701,-7.934191,-0.4986584
325.0,28.867132,-7.933732,-0.49867064
326.0,28.867256,-7.933273,-0.4986829
327.0,28.86738,-7.9328136,-0.49869516
328.0,28.867502,-7.9323545,-0.4987074
329.0,28.867626,-7.9318953,-0.49871966
330.0,28.86775,-7.931436,-0.4987319
331.0,28.867872,-7.930977,-0.49874416
332.0,28.867996,-7.9305177,-0.49875644
333.0,28.86812,-7.9300585,-0.4987687
334.0,28.868242,-7.9295993,-0.49878094
335.0,28.868366,-7.92914,-0.49879318
336.0,28.86849,-7.928681,-0.49880546
337.0,28.868612,-7.9282217,-0.4988177
338.0,28.868736,-7.9277625,-0.49882996
339.0,28.86886,-7.9273033,-0.4988422
340.0,28.868982,-7.926844,-0.49885446
341.0,28.869106,-7.926385,-0.49886674
342.0,28.86923,-7.9259257,-0.498879
343.0,28.869352,-7.9254665,-0.49889123
344.0,28.869476,-7.925007,-0.49890348
345.0,28.8696,-7.9245477,-0.49891573
346.0,28.869722,-7.9240885,-0.49892798
347.0,28.869846,-7.9236293,-0.49894026
348.0,28.869968,-7.92317,-0.4989525
349.0,28.870092,-7.922711,-0.49896476
350.0,28.870216,-7.9222517,-0.498977
351.0,28.870338,-7.9217925,-0.49898925
352.0,28.870462,-7.9213333,-0.4990015
353.0,28.870584,-7.920874,-0.49901378
354.0,28.870708,-7.920415,-0.49902603
355.0,28.870832,-7.9199553,-0.49903828
356.0,28.870955,-7.919496,-0.49905053
357.0,28.871078,-7.919037,-0.49906278
358.0,28.8712,-7.9185777,-0.49907503
359.0,28.871325,-7.9181185,-0.49908727
360.0,28.871447,-7.9176593,-0.49909952
361.0,28.87157,-7.9172,-0.4991118
362.0,28.871695,-7.9167404,-0.49912405
363.0,28.871817,-7.916281,-0.4991363
364.0,28.87194,-7.915822,-0.49914855
365.0,28.872063,-7.915363,-0.4991608
366.0,28.872187,-7.9149036,-0.49917305
367.0,28.872309,-7.9144444,-0.4991853
368.0,28.872433,-7.913985,-0.49919754
369.0,28.872555,-7.9135256,-0.4992098
370.0,28.872679,-7.9130664,-0.49922204
371.0,28.8728,-7.912607,-0.4992343
372.0,28.872925,-7.912148,-0.49924657
373.0,28.873047,-7.9116883,-0.49925882
374.0,28.87317,-7.911229,-0.49927106
375.0,28.873295,-7.91077,-0.4992833
376.0,28.873417,-7.9103107,-0.49929556
377.0,28.87354,-7.9098516,-0.4993078
378.0,28.873663,-7.909392,-0.49932006
379.0,28.873787,-7.9089327,-0.4993323
380.0,28.873909,-7.9084735,-0.49934456
381.0,28.874033,-7.9080143,-0.4993568
382.0,28.874155,-7.9075546,-0.49936906
383.0,28.874277,-7.9070954,-0.4993813
384.0,28.874401,-7.906636,-0.49939355
385.0,28.874523,-7.906177,-0.4994058
386.0,28.874647,-7.9057174,-0.49941805
387.0,28.87477,-7.905258,-0.4994303
388.0,28.874893,-7.904799,-0.49944255
389.0,28.875015,-7.90434,-0.4994548
390.0,28.87514,-7.90388,-0.49946705
391.0,28.875261,-7.903421,-0.4994793
392.0,28.875385,-7.9029617,-0.49949154
393.0,28.875507,-7.902502,-0.4995038
394.0,28.875631,-7.902043,-0.49951604
395.0,28.875753,-7.9015837,-0.4995283
396.0,28.875875,-7.901124,-0.49954054
397.0,28.876,-7.900665,-0.4995528
398.0,28.876122,-7.9002056,-0.49956504
399.0,28.876245,-7.899746,-0.49957728
400.0,28.876368,-7.8992867,-0.49958953
401.0,28.876492,-7.8988276,-0.49960178
402.0,28.876614,-7.898368,-0.49961403
403.0,28.876736,-7.8979087,-0.49962628
404.0,28.87686,-7.8974495,-0.49963853
405.0,28.876982,-7.89699,-0.49965075
406.0,28.877106,-7.8965306,-0.499663
407.0,28.877228,-7.8960714,-0.49967524
408.0,28.87735,-7.895612,-0.4996875
409.0,28.877474,-7.8951526,-0.49969974
410.0,28.877596,-7.894693,-0.499712
411.0,28.877718,-7.8942337,-0.49972424
412.0,28.877842,-7.8937745,-0.4997365
413.0,28.877964,-7.893315,-0.49974874
414.0,28.878088,-7.8928556,-0.499761
415.0,28.87821,-7.892396,-0.49977323
416.0,28.878332,-7.891937,-0.49978545
417.0,28.878456,-7.8914776,-0.4997977
418.0,28.878578,-7.891018,-0.49980995
419.0,28.8787,-7.8905587,-0.4998222
420.0,28.878824,-7.890099,-0.49983445
421.0,28.878946,-7.88964,-0.4998467
422.0,28.879068,-7.88918,-0.49985895
423.0,28.879192,-7.888721,-0.4998712
424.0,28.879314,-7.8882613,-0.4998834
425.0,28.879436,-7.887802,-0.49989566
426.0,28.87956,-7.887343,-0.4999079
427.0,28.879683,-7.8868833,-0.49992016
428.0,28.879805,-7.886424,-0.4999324
429.0,28.879929,-7.8859644,-0.49994466
430.0,28.88005,-7.885505,-0.49995688
431.0,28.880173,-7.8850455,-0.49996912
432.0,28.880297,-7.8845863,-0.49998137
433.0,28.880419,-7.8841267,-0.49999362
434.0,28.88054,-7.8836675,-0.50000584
435.0,28.880663,-7.883208,-0.5000181
436.0,28.880787,-7.8827486,-0.50003034
437.0,28.880909,-7.882289,-0.5000426
438.0,28.881031,-7.8818297,-0.50005484
439.0,28.881155,-7.88137,-0.50006706
440.0,28.881277,-7.880911,-0.50007933
441.0,28.8814,-7.880451,-0.50009155
442.0,28.881521,-7.879992,-0.50010383
443.0,28.881645,-7.8795323,-0.50011605
444.0,28.881767,-7.879073,-0.50012827
445.0,28.88189,-7.8786135,-0.50014055
446.0,28.882011,-7.878154,-0.50015277
447.0,28.882135,-7.8776946,-0.50016505
448.0,28.882257,-7.877235,-0.50017726
449.0,28.88238,-7.8767757,-0.5001895
450.0,28.882502,-7.876316,-0.50020176
451.0,28.882626,-7.875857,-0.500214
452.0,28.882748,-7.875397,-0.5002262
453.0,28.88287,-7.874938,-0.5002385
454.0,28.882992,-7.8744783,-0.5002507
455.0,28.883114,-7.8740187,-0.5002629
456.0,28.883238,-7.8735595,-0.5002752
457.0,28.88336,-7.8731,-0.5002874
458.0,28.883482,-7.8726406,-0.5002997
459.0,28.883604,-7.872181,-0.5003119
460.0,28.883728,-7.8717213,-0.50032413
461.0,28.88385,-7.871262,-0.5003364
462.0,28.883972,-7.8708024,-0.5003486
463.0,28.884094,-7.8703427,-0.50036085
464.0,28.884216,-7.8698835,-0.5003731
465.0,28.884338,-7.869424,-0.50038534
466.0,28.884462,-7.8689647,-0.50039756
467.0,28.884584,-7.868505,-0.50040984
468.0,28.884706,-7.8680453,-0.50042206
469.0,28.884829,-7.867586,-0.5004343
470.0,28.88495,-7.8671265,-0.50044656
471.0,28.885073,-7.866667,-0.5004588
472.0,28.885197,-7.8662076,-0.500471
473.0,28.885319,-7.865748,-0.5004833
474.0,28.88544,-7.8652883,-0.5004955
