t,x,y,z
555.0,17.280539,9.825799,-0.18766275
556.0,17.280243,9.826285,-0.18765713
557.0,17.279947,9.826772,-0.18765152
558.0,17.279652,9.827258,-0.18764591
559.0,17.279356,9.8277445,-0.1876403
560.0,17.27906,9.828231,-0.18763468
561.0,17.278765,9.828717,-0.18762906
562.0,17.278467,9.829204,-0.18762344
563.0,17.278172,9.82969,-0.18761782
564.0,17.277876,9.830176,-0.1876122
565.0,17.27758,9.830664,-0.18760659
566.0,17.277285,9.83115,-0.18760097
567.0,17.276989,9.831636,-0.18759535
568.0,17.276691,9.832123,-0.18758973
569.0,17.276396,9.832609,-0.18758412
570.0,17.2761,9.833096,-0.1875785
571.0,17.275805,9.833582,-0.18757288
572.0,17.275507,9.834067,-0.18756726
573.0,17.275211,9.834554,-0.18756165
574.0,17.274916,9.83504,-0.18755603
575.0,17.27462,9.835526,-0.18755041
576.0,17.274323,9.836013,-0.18754478
577.0,17.274027,9.836499,-0.18753916
578.0,17.273731,9.836986,-0.18753354
579.0,17.273436,9.837472,-0.18752792
580.0,17.273138,9.837958,-0.1875223
581.0,17.272842,9.838445,-0.18751669
582.0,17.272547,9.838931,-0.18751107
583.0,17.27225,9.839417,-0.18750545
584.0,17.271954,9.839904,-0.18749982
585.0,17.271658,9.840389,-0.1874942
586.0,17.27136,9.840876,-0.18748859
587.0,17.271065,9.841362,-0.18748297
588.0,17.27077,9.841848,-0.18747735
589.0,17.270472,9.842335,-0.18747172
590.0,17.270176,9.842821,-0.1874661
591.0,17.269878,9.843307,-0.18746048
592.0,17.269583,9.843793,-0.18745486
593.0,17.269287,9.844279,-0.18744923
594.0,17.26899,9.844766,-0.18744361
595.0,17.268694,9.845252,-0.187438
596.0,17.268396,9.845737,-0.18743236
597.0,17.2681,9.846224,-0.18742675
598.0,17.267805,9.84671,-0.18742113
599.0,17.267508,9.847197,-0.1874155
600.0,17.267212,9.847682,-0.18740988
601.0,17.266914,9.848168,-0.18740426
602.0,17.266619,9.848655,-0.18739863
603.0,17.266321,9.84914,-0.18739301
604.0,17.266026,9.849627,-0.18738739
605.0,17.265728,9.850113,-0.18738176
606.0,17.265432,9.850598,-0.18737614
607.0,17.265135,9.851085,-0.18737051
608.0,17.26484,9.851571,-0.18736489
609.0,17.264542,9.8520565,-0.18735926
610.0,17.264246,9.852543,-0.18735364
611.0,17.263948,9.853029,-0.18734802
612.0,17.263653,9.853515,-0.18734239
613.0,17.263355,9.854001,-0.18733677
614.0,17.263058,9.854487,-0.18733114
615.0,17.262762,9.854973,-0.18732552
616.0,17.262465,9.855459,-0.18731989
617.0,17.262169,9.855945,-0.18731427
618.0,17.261871,9.856431,-0.18730864
619.0,17.261576,9.856917,-0.187303
620.0,17.261278,9.857403,-0.18729739
621.0,17.26098,9.857889,-0.18729176
622.0,17.260685,9.858375,-0.18728614
623.0,17.260387,9.858861,-0.1872805
624.0,17.26009,9.859346,-0.18727489
625.0,17.259794,9.859833,-0.18726926
626.0,17.259497,9.860318,-0.18726362
627.0,17.2592,9.860805,-0.187258
628.0,17.258904,9.86129,-0.18725237
629.0,17.258606,9.861776,-0.18724674
630.0,17.258308,9.862262,-0.18724112
631.0,17.258013,9.862748,-0.18723549
632.0,17.257715,9.863234,-0.18722986
633.0,17.257418,9.86372,-0.18722424
634.0,17.257122,9.864205,-0.1872186
635.0,17.256824,9.864692,-0.18721297
636.0,17.256527,9.865177,-0.18720736
637.0,17.25623,9.865663,-0.18720172
638.0,17.255934,9.866149,-0.18719609
639.0,17.255636,9.866634,-0.18719046
640.0,17.255339,9.867121,-0.18718484
641.0,17.255041,9.867606,-0.18717921
642.0,17.254745,9.868092,-0.18717358
643.0,17.254448,9.868578,-0.18716794
644.0,17.25415,9.869063,-0.18716231
645.0,17.253853,9.869549,-0.18715669
646.0,17.253555,9.870035,-0.18715106
647.0,17.25326,9.870521,-0.18714543
648.0,17.252962,9.871006,-0.1871398
649.0,17.252665,9.871492,-0.18713416
650.0,17.252367,9.871978,-0.18712853
651.0,17.25207,9.872463,-0.1871229
652.0,17.251772,9.87295,-0.18711728
653.0,17.251476,9.873435,-0.18711165
654.0,17.251179,9.87392,-0.18710601
655.0,17.250881,9.874406,-0.18710038
656.0,17.250584,9.874892,-0.18709475
657.0,17.250286,9.875378,-0.18708912
658.0,17.249989,9.875863,-0.18708348
659.0,17.249691,9.8763485,-0.18707785
660.0,17.249393,9.876835,-0.18707222
661.0,17.249096,9.87732,-0.18706658
662.0,17.2488,9.877806,-0.18706095
