t,x,y,z
104.0,-0.46189505,-0.9010996,-1.2048534E-6
105.0,-0.4596388,-0.9022828,-1.270164E-6
106.0,-0.45737964,-0.9034602,-1.332871E-6
107.0,-0.45511758,-0.90463185,-1.3929089E-6
108.0,-0.45285267,-0.90579766,-1.4502161E-6
109.0,-0.45058486,-0.9069577,-1.5047351E-6
110.0,-0.44831422,-0.9081119,-1.5564118E-6
111.0,-0.44604075,-0.9092603,-1.6051963E-6
112.0,-0.44376442,-0.91040283,-1.6510423E-6
113.0,-0.44148532,-0.9115396,-1.6939076E-6
114.0,-0.4392034,-0.91267055,-1.7337538E-6
115.0,-0.4369187,-0.9137956,-1.7705465E-6
116.0,-0.43463126,-0.91491485,-1.8042549E-6
117.0,-0.43234107,-0.9160282,-1.8348524E-6
118.0,-0.43004814,-0.9171358,-1.8623159E-6
119.0,-0.42775247,-0.9182374,-1.8866264E-6
120.0,-0.4254541,-0.9193332,-1.9077686E-6
121.0,-0.42315304,-0.92042315,-1.9257307E-6
122.0,-0.4208493,-0.92150724,-1.9405054E-6
123.0,-0.4185429,-0.92258537,-1.952088E-6
124.0,-0.41623384,-0.92365766,-1.9604784E-6
125.0,-0.41392216,-0.92472404,-1.9656798E-6
126.0,-0.41160783,-0.9257845,-1.9676984E-6
127.0,-0.4092909,-0.9268392,-1.9665451E-6
128.0,-0.4069714,-0.9278878,-1.962233E-6
129.0,-0.4046493,-0.9289306,-1.9547797E-6
130.0,-0.40232465,-0.92996746,-1.944205E-6
131.0,-0.3999974,-0.9309983,-1.930533E-6
132.0,-0.39766768,-0.93202335,-1.9137904E-6
133.0,-0.3953354,-0.9330424,-1.894007E-6
134.0,-0.39300063,-0.9340555,-1.8712161E-6
135.0,-0.39066336,-0.93506265,-1.8454537E-6
136.0,-0.3883236,-0.9360639,-1.8167584E-6
137.0,-0.38598138,-0.9370591,-1.7851723E-6
138.0,-0.3836367,-0.9380484,-1.7507397E-6
139.0,-0.38128957,-0.9390317,-1.7135078E-6
140.0,-0.37894005,-0.94000906,-1.6735262E-6
141.0,-0.3765881,-0.94098043,-1.6308472E-6
142.0,-0.37423375,-0.9419458,-1.5855256E-6
143.0,-0.37187704,-0.9429052,-1.5376182E-6
144.0,-0.36951795,-0.94385856,-1.4871842E-6
145.0,-0.3671565,-0.9448059,-1.4342853E-6
146.0,-0.36479273,-0.9457473,-1.3789847E-6
147.0,-0.3624266,-0.9466827,-1.3213481E-6
148.0,-0.3600582,-0.94761205,-1.2614431E-6
149.0,-0.35768747,-0.9485353,-1.1993388E-6
150.0,-0.3553145,-0.94945264,-1.1351065E-6
151.0,-0.35293922,-0.95036393,-1.068819E-6
152.0,-0.3505617,-0.95126915,-1.0005507E-6
153.0,-0.34818196,-0.9521683,-9.303778E-7
154.0,-0.34579998,-0.9530614,-8.5837775E-7
155.0,-0.3434158,-0.9539485,-7.846295E-7
156.0,-0.3410294,-0.9548295,-7.0921334E-7
157.0,-0.33864084,-0.95570445,-6.322109E-7
158.0,-0.3362501,-0.9565733,-5.5370504E-7
159.0,-0.3338572,-0.95743614,-4.7377958E-7
160.0,-0.33146217,-0.95829284,-3.925197E-7
161.0,-0.32906502,-0.95914346,-3.100114E-7
162.0,-0.32666576,-0.959988,-2.2634167E-7
163.0,-0.3242644,-0.9608264,-1.4159846E-7
164.0,-0.32186097,-0.9616588,-5.5870473E-8
165.0,-0.31945544,-0.96248496,3.0752783E-8
166.0,-0.3170479,-0.9633051,1.18181106E-7
167.0,-0.31463832,-0.9641191,2.0632365E-7
168.0,-0.31222668,-0.96492696,2.9508897E-7
169.0,-0.30981305,-0.9657287,3.8438512E-7
170.0,-0.30739745,-0.9665243,4.7411964E-7
171.0,-0.30497986,-0.96731377,5.6419975E-7
172.0,-0.3025603,-0.9680971,6.5453224E-7
173.0,-0.30013877,-0.9688742,7.4502356E-7
174.0,-0.29771534,-0.96964526,8.3558007E-7
175.0,-0.29528996,-0.9704101,9.261078E-7
176.0,-0.29286268,-0.9711688,1.0165127E-6
177.0,-0.29043353,-0.9719213,1.1067007E-6
178.0,-0.2880025,-0.97266763,1.1965775E-6
179.0,-0.2855696,-0.9734078,1.2860492E-6
180.0,-0.28313485,-0.9741418,1.3750215E-6
181.0,-0.28069827,-0.9748696,1.4634005E-6
182.0,-0.2782599,-0.9755912,1.5510924E-6
183.0,-0.2758197,-0.97630656,1.6380038E-6
184.0,-0.27337772,-0.97701573,1.7240412E-6
185.0,-0.270934,-0.9777187,1.8091117E-6
186.0,-0.26848847,-0.9784155,1.8931227E-6
187.0,-0.26604122,-0.979106,1.9759818E-6
188.0,-0.26359224,-0.97979033,2.0575974E-6
189.0,-0.26114157,-0.98046845,2.137878E-6
190.0,-0.2586892,-0.98114026,2.2167328E-6
191.0,-0.25623512,-0.98180586,2.2940721E-6
192.0,-0.2537794,-0.98246527,2.3698058E-6
193.0,-0.25132203,-0.98311836,2.4438455E-6
194.0,-0.24886304,-0.98376524,2.516103E-6
195.0,-0.24640241,-0.9844058,2.586491E-6
196.0,-0.24394017,-0.9850402,2.6549233E-6
197.0,-0.24147636,-0.98566824,2.721314E-6
198.0,-0.23901097,-0.98629004,2.7855795E-6
199.0,-0.23654403,-0.9869056,2.8476359E-6
200.0,-0.23407553,-0.9875148,2.9074015E-6
201.0,-0.23160551,-0.98811775,2.9647952E-6
202.0,-0.229134,-0.9887144,3.0197375E-6
203.0,-0.22666097,-0.9893048,3.0721505E-6
204.0,-0.22418647,-0.98988885,3.121958E-6
205.0,-0.22171049,-0.9904666,3.169085E-6
206.0,-0.21923308,-0.991038,3.2134587E-6
207.0,-0.21675423,-0.9916032,3.2550086E-6
208.0,-0.21427397,-0.992162,3.2936653E-6
209.0,-0.2117923,-0.99271446,3.3293627E-6
210.0,-0.20930927,-0.9932606,3.3620363E-6
211.0,-0.20682484,-0.99380046,3.391625E-6
212.0,-0.20433907,-0.994334,3.4180694E-6
213.0,-0.20185198,-0.9948611,3.441314E-6
214.0,-0.19936354,-0.99538195,3.4613058E-6
215.0,-0.19687381,-0.9958964,3.4779953E-6
216.0,-0.1943828,-0.99640447,3.4913364E-6
217.0,-0.19189051,-0.9969062,3.5012868E-6
218.0,-0.18939696,-0.9974016,3.5078076E-6
219.0,-0.18690218,-0.99789065,3.5108646E-6
220.0,-0.18440618,-0.99837327,3.5104274E-6
221.0,-0.18190898,-0.9988496,3.5064702E-6
222.0,-0.17941058,-0.9993195,3.4989716E-6
223.0,-0.17691101,-0.999783,3.4879154E-6
224.0,-0.17441028,-1.0002401,3.4732898E-6
225.0,-0.17190841,-1.0006908,3.4550885E-6
226.0,-0.16940543,-1.0011352,3.433311E-6
227.0,-0.16690134,-1.0015731,3.407961E-6
228.0,-0.16439615,-1.0020047,3.379049E-6
229.0,-0.16188991,-1.0024298,3.3465908E-6
230.0,-0.1593826,-1.0028486,3.3106076E-6
231.0,-0.15687425,-1.0032609,3.271127E-6
232.0,-0.1543649,-1.0036668,3.2281825E-6
233.0,-0.15185453,-1.0040663,3.1818136E-6
234.0,-0.1493432,-1.0044594,3.1320658E-6
235.0,-0.14683087,-1.004846,3.0789909E-6
236.0,-0.1443176,-1.0052263,3.0226468E-6
237.0,-0.1418034,-1.0056001,2.963097E-6
238.0,-0.13928829,-1.0059674,2.9004113E-6
239.0,-0.13677227,-1.0063283,2.8346658E-6
240.0,-0.13425538,-1.0066829,2.765942E-6
241.0,-0.13173763,-1.0070308,2.6943273E-6
242.0,-0.12921904,-1.0073725,2.619915E-6
243.0,-0.12669961,-1.0077076,2.5428028E-6
244.0,-0.12417937,-1.0080364,2.463095E-6
245.0,-0.12165834,-1.0083586,2.3808998E-6
246.0,-0.11913654,-1.0086745,2.296331E-6
247.0,-0.116613984,-1.0089839,2.2095069E-6
248.0,-0.11409068,-1.0092868,2.1205494E-6
249.0,-0.11156666,-1.0095831,2.0295852E-6
250.0,-0.109041944,-1.0098732,1.9367444E-6
251.0,-0.10651653,-1.0101568,1.8421608E-6
252.0,-0.10399046,-1.0104338,1.7459711E-6
253.0,-0.101463735,-1.0107044,1.6483147E-6
254.0,-0.09893638,-1.0109686,1.5493337E-6
255.0,-0.096408404,-1.0112263,1.4491723E-6
256.0,-0.093879834,-1.0114775,1.3479762E-6
257.0,-0.09135069,-1.0117222,1.2458928E-6
258.0,-0.08882097,-1.0119606,1.1430706E-6
259.0,-0.08629072,-1.0121924,1.0396584E-6
260.0,-0.08375993,-1.0124178,9.358058E-7
261.0,-0.08122864,-1.0126367,8.3166225E-7
262.0,-0.07869686,-1.0128491,7.2737686E-7
263.0,-0.0761646,-1.0130551,6.230981E-7
264.0,-0.07363189,-1.0132546,5.189735E-7
265.0,-0.07109873,-1.0134476,4.151493E-7
266.0,-0.06856515,-1.0136342,3.1177007E-7
267.0,-0.066031165,-1.0138143,2.0897862E-7
268.0,-0.0634968,-1.013988,1.0691554E-7
269.0,-0.06096205,-1.0141551,5.719047E-9
270.0,-0.05842695,-1.0143158,-9.4475325E-8
271.0,-0.055891514,-1.0144701,-1.935349E-7
272.0,-0.053355757,-1.0146179,-2.913301E-7
273.0,-0.050819695,-1.0147593,-3.8773467E-7
274.0,-0.048283346,-1.0148941,-4.826258E-7
275.0,-0.045746725,-1.0150225,-5.758842E-7
276.0,-0.043209855,-1.0151445,-6.673946E-7
277.0,-0.04067274,-1.01526,-7.570454E-7
278.0,-0.038135413,-1.0153689,-8.4472913E-7
279.0,-0.035597876,-1.0154716,-9.3034237E-7
280.0,-0.033060152,-1.0155677,-1.013786E-6
281.0,-0.030522257,-1.0156573,-1.0949649E-6
282.0,-0.027984207,-1.0157405,-1.1737887E-6
283.0,-0.025446018,-1.0158173,-1.250171E-6
284.0,-0.022907706,-1.0158876,-1.3240298E-6
285.0,-0.020369286,-1.0159514,-1.3952877E-6
286.0,-0.017830776,-1.0160089,-1.4638715E-6
287.0,-0.015292191,-1.0160598,-1.5297127E-6
288.0,-0.012753548,-1.0161042,-1.5927467E-6
289.0,-0.010214862,-1.0161424,-1.6529135E-6
290.0,-0.0076761493,-1.016174,-1.7101577E-6
291.0,-0.005137425,-1.0161991,-1.7644277E-6
292.0,-0.0025987057,-1.0162178,-1.8156763E-6
293.0,-6.000705E-5,-1.0162301,-1.8638608E-6
294.0,0.0024786554,-1.016236,-1.908942E-6
295.0,0.005017266,-1.0162354,-1.950886E-6
296.0,0.0075558093,-1.0162283,-1.9896613E-6
297.0,0.010094269,-1.0162148,-2.0252417E-6
298.0,0.012632631,-1.0161949,-2.0576042E-6
299.0,0.015170877,-1.0161686,-2.08673E-6
300.0,0.017708994,-1.0161358,-2.112604E-6
301.0,0.020246966,-1.0160966,-2.135215E-6
