t,x,y,z
181.0,0.9061504,-10.023617,0.13960281
182.0,0.9069398,-10.023544,0.13957022
183.0,0.90772927,-10.023473,0.13953765
184.0,0.90851873,-10.0234,0.13950506
185.0,0.9093082,-10.023328,0.13947247
186.0,0.9100976,-10.023255,0.13943988
187.0,0.91088706,-10.023183,0.13940729
188.0,0.91167647,-10.02311,0.1393747
189.0,0.9124659,-10.023038,0.13934211
190.0,0.9132553,-10.022965,0.13930953
191.0,0.9140447,-10.022893,0.13927694
192.0,0.9148341,-10.0228195,0.13924433
193.0,0.9156235,-10.022747,0.13921174
194.0,0.9164129,-10.022675,0.13917916
195.0,0.91720223,-10.022601,0.13914655
196.0,0.91799164,-10.022528,0.13911396
197.0,0.918781,-10.022455,0.13908136
198.0,0.9195704,-10.022382,0.13904876
199.0,0.92035973,-10.022308,0.13901617
200.0,0.9211491,-10.022235,0.13898356
201.0,0.9219384,-10.022162,0.13895096
202.0,0.92272776,-10.022089,0.13891836
203.0,0.9235171,-10.022016,0.13888575
204.0,0.92430645,-10.021941,0.13885315
205.0,0.92509574,-10.021868,0.13882054
206.0,0.9258851,-10.021794,0.13878794
207.0,0.92667437,-10.021721,0.13875534
208.0,0.9274637,-10.0216465,0.13872272
209.0,0.928253,-10.021573,0.13869011
210.0,0.9290423,-10.021499,0.13865751
211.0,0.92983156,-10.021425,0.13862489
212.0,0.93062085,-10.021351,0.13859229
213.0,0.93141013,-10.021276,0.13855967
214.0,0.9321994,-10.021202,0.13852705
215.0,0.93298864,-10.021128,0.13849445
216.0,0.9337779,-10.021053,0.13846183
217.0,0.93456715,-10.020979,0.13842921
218.0,0.93535644,-10.020905,0.13839659
219.0,0.93614566,-10.02083,0.13836397
220.0,0.9369349,-10.020756,0.13833135
221.0,0.9377241,-10.020681,0.13829874
222.0,0.93851334,-10.020606,0.13826612
223.0,0.93930256,-10.020532,0.1382335
224.0,0.9400918,-10.020456,0.13820088
225.0,0.94088095,-10.020382,0.13816825
226.0,0.9416702,-10.020307,0.13813563
227.0,0.94245934,-10.020231,0.13810301
228.0,0.9432485,-10.020157,0.13807037
229.0,0.94403774,-10.0200815,0.13803776
230.0,0.9448269,-10.020006,0.13800512
231.0,0.94561607,-10.019931,0.13797249
232.0,0.94640523,-10.0198555,0.13793987
233.0,0.9471944,-10.01978,0.13790724
234.0,0.9479835,-10.019704,0.1378746
235.0,0.94877267,-10.019629,0.13784197
236.0,0.9495618,-10.019553,0.13780934
237.0,0.95035094,-10.019477,0.1377767
238.0,0.95114005,-10.019402,0.13774407
239.0,0.95192915,-10.019325,0.13771144
240.0,0.95271826,-10.01925,0.1376788
241.0,0.95350736,-10.019174,0.13764615
242.0,0.95429647,-10.019097,0.13761352
243.0,0.9550856,-10.019021,0.13758087
244.0,0.9558747,-10.018946,0.13754824
245.0,0.9566637,-10.018869,0.1375156
246.0,0.95745283,-10.018793,0.13748296
247.0,0.9582419,-10.018716,0.13745031
248.0,0.959031,-10.01864,0.13741767
249.0,0.95982003,-10.018563,0.13738503
250.0,0.9606091,-10.018487,0.13735238
251.0,0.9613981,-10.01841,0.13731973
252.0,0.9621872,-10.018333,0.13728708
253.0,0.9629762,-10.018256,0.13725443
254.0,0.9637652,-10.01818,0.13722178
255.0,0.96455425,-10.018103,0.13718913
256.0,0.96534324,-10.018025,0.13715649
257.0,0.9661323,-10.017949,0.13712384
258.0,0.96692127,-10.017872,0.13709117
259.0,0.96771026,-10.017795,0.13705853
260.0,0.96849924,-10.017717,0.13702586
261.0,0.96928823,-10.01764,0.13699321
262.0,0.9700772,-10.017563,0.13696055
263.0,0.9708662,-10.017485,0.1369279
264.0,0.97165513,-10.017407,0.13689524
265.0,0.9724441,-10.01733,0.13686258
266.0,0.97323304,-10.017252,0.13682993
267.0,0.974022,-10.017175,0.13679726
268.0,0.97481096,-10.0170965,0.1367646
269.0,0.9755999,-10.017019,0.13673194
270.0,0.9763888,-10.016941,0.13669927
271.0,0.97717774,-10.016863,0.13666661
272.0,0.9779666,-10.016786,0.13663395
273.0,0.97875553,-10.016707,0.13660127
274.0,0.97954446,-10.016629,0.1365686
275.0,0.9803333,-10.016551,0.13653594
276.0,0.9811222,-10.016473,0.13650326
277.0,0.9819111,-10.016394,0.1364706
278.0,0.9827,-10.016315,0.13643792
279.0,0.98348886,-10.016237,0.13640526
280.0,0.9842777,-10.016158,0.13637258
281.0,0.9850666,-10.01608,0.1363399
282.0,0.9858554,-10.016001,0.13630724
283.0,0.98664427,-10.015923,0.13627456
284.0,0.98743314,-10.015843,0.13624188
285.0,0.98822194,-10.015764,0.1362092
286.0,0.98901075,-10.015686,0.13617653
287.0,0.98979956,-10.015607,0.13614385
